ReviewID,DestinationID,UserID,Rating,ReviewText,Name_x,State,Type,Popularity,BestTimeToVisit,Name_y,Email,Preferences,Gender,NumberOfAdults,NumberOfChildren
515,27,588,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.504499933755479,Nov-Mar,Riya,riya@example.com,"City, Historical",Female,1,2
516,695,724,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.288646088702306,Apr-Jun,Kavya,kavya@example.com,"Beaches, Historical",Female,2,2
517,273,595,5,Incredible monument!,Jaipur City,Rajasthan,City,9.324373462793442,Oct-Mar,Diya,diya@example.com,"Beaches, Historical",Female,1,0
518,753,126,2,Loved the beaches!,Jaipur City,Rajasthan,City,8.594748337394,Oct-Mar,Isha,isha@example.com,"City, Historical",Female,1,0
519,879,381,3,A historical wonder,Kerala Backwaters,Kerala,Nature,8.309631133912779,Sep-Mar,Meera,meera@example.com,"City, Historical",Female,2,0
520,917,146,3,Incredible monument!,Goa Beaches,Goa,Beach,7.545108072258168,Nov-Mar,Meera,meera@example.com,"Nature, Adventure",Female,1,1
521,546,44,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.99406731089834,Nov-Feb,Arjun,arjun@example.com,"Nature, Adventure",Male,2,2
522,247,873,3,A historical wonder,Goa Beaches,Goa,Beach,9.153509849210488,Nov-Mar,Anika,anika@example.com,"City, Historical",Female,2,0
523,320,863,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.353685271308148,Apr-Jun,Aarav,aarav@example.com,"Nature, Adventure",Male,1,2
524,380,459,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.658172608842527,Apr-Jun,Meera,meera@example.com,"City, Historical",Female,1,0
525,780,386,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.291685937704914,Apr-Jun,Hitesh,hitesh@example.com,"Nature, Adventure",Male,2,0
526,194,522,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.764994888805412,Sep-Mar,Kavya,kavya@example.com,"City, Historical",Female,2,0
527,565,817,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.47880343825541,Apr-Jun,Diya,diya@example.com,"Beaches, Historical",Female,1,0
528,322,925,3,A historical wonder,Goa Beaches,Goa,Beach,7.875971584786738,Nov-Mar,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,2
529,93,914,5,Incredible monument!,Jaipur City,Rajasthan,City,9.116298424696906,Oct-Mar,Dhruv,dhruv@example.com,"Nature, Adventure",Male,1,2
530,988,565,1,Loved the beaches!,Jaipur City,Rajasthan,City,7.96234787124329,Oct-Mar,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,1
531,409,627,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.695324251011531,Sep-Mar,Rohan,rohan@example.com,"City, Historical",Male,2,0
532,535,151,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.177624039641806,Apr-Jun,Isha,isha@example.com,"Beaches, Historical",Female,1,1
533,112,264,1,Loved the beaches!,Goa Beaches,Goa,Beach,8.196505600821453,Nov-Mar,Saanvi,saanvi@example.com,"City, Historical",Female,1,2
534,662,97,4,A historical wonder,Goa Beaches,Goa,Beach,7.848867269009221,Nov-Mar,Dhruv,dhruv@example.com,"Beaches, Historical",Male,1,2
535,335,126,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.310237104496576,Apr-Jun,Isha,isha@example.com,"City, Historical",Female,1,0
536,945,740,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.537510610841785,Apr-Jun,Isha,isha@example.com,"Nature, Adventure",Female,1,1
537,91,273,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.775155892425978,Nov-Feb,Arjun,arjun@example.com,"City, Historical",Male,2,1
538,113,804,2,Incredible monument!,Jaipur City,Rajasthan,City,7.576534512918616,Oct-Mar,Tanvi,tanvi@example.com,"City, Historical",Female,1,0
539,552,839,4,Loved the beaches!,Goa Beaches,Goa,Beach,8.564998979974378,Nov-Mar,Kavya,kavya@example.com,"Nature, Adventure",Female,1,1
540,351,954,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182063221,Nov-Feb,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.13381819081494,Nov-Feb,Meera,meera@example.com,"Nature, Adventure",Female,1,2
542,176,80,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.165093921735247,Nov-Feb,Diya,diya@example.com,"Nature, Adventure",Female,1,2
543,623,805,4,A historical wonder,Jaipur City,Rajasthan,City,7.809114532022525,Oct-Mar,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
544,551,881,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.374491709395679,Nov-Feb,Rohan,rohan@example.com,"Nature, Adventure",Male,1,2
545,264,48,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.025088514803304,Sep-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
546,765,695,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.62458625744304,Apr-Jun,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,2
547,408,570,4,Incredible monument!,Jaipur City,Rajasthan,City,7.789753610332566,Oct-Mar,Saanvi,saanvi@example.com,"City, Historical",Female,2,2
548,410,608,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.056239628784924,Apr-Jun,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,0
549,297,70,3,A historical wonder,Goa Beaches,Goa,Beach,7.633292996550987,Nov-Mar,Rohan,rohan@example.com,"Beaches, Historical",Male,1,2
550,915,700,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.85112195819902,Apr-Jun,Aarav,aarav@example.com,"Beaches, Historical",Male,1,2
551,210,188,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.277611273067814,Apr-Jun,Kavya,kavya@example.com,"Nature, Adventure",Female,1,0
552,812,602,5,A historical wonder,Goa Beaches,Goa,Beach,9.006784740288401,Nov-Mar,Meera,meera@example.com,"Nature, Adventure",Female,1,2
553,605,128,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.015692413525752,Apr-Jun,Rohan,rohan@example.com,"Nature, Adventure",Male,2,2
554,388,788,5,Loved the beaches!,Jaipur City,Rajasthan,City,9.151665484353009,Oct-Mar,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1,2
555,639,627,5,A historical wonder,Kerala Backwaters,Kerala,Nature,9.081925622089122,Sep-Mar,Rohan,rohan@example.com,"City, Historical",Male,2,0
556,50,628,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.18047732584072,Apr-Jun,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
557,974,284,5,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.686987873824284,Sep-Mar,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1,2
558,60,180,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.090294276209098,Apr-Jun,Saanvi,saanvi@example.com,"City, Historical",Female,1,2
559,213,162,4,Incredible monument!,Jaipur City,Rajasthan,City,7.971646077114067,Oct-Mar,Aditya,aditya@example.com,"City, Historical",Male,1,0
560,493,256,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.878936494411294,Oct-Mar,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,1
561,868,437,3,A historical wonder,Jaipur City,Rajasthan,City,8.498230857041534,Oct-Mar,Arjun,arjun@example.com,"Nature, Adventure",Male,2,1
562,967,51,1,Incredible monument!,Goa Beaches,Goa,Beach,7.528727096669634,Nov-Mar,Aarav,aarav@example.com,"City, Historical",Male,1,1
563,511,613,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.219575248565713,Nov-Feb,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
564,632,129,5,A historical wonder,Goa Beaches,Goa,Beach,7.876158566558553,Nov-Mar,Aarav,aarav@example.com,"City, Historical",Male,2,1
565,150,636,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.863872329774836,Apr-Jun,Tanvi,tanvi@example.com,"City, Historical",Female,2,2
566,617,947,3,Loved the beaches!,Goa Beaches,Goa,Beach,9.097017238917031,Nov-Mar,Pooja,pooja@example.com,"Nature, Adventure",Female,2,1
567,52,784,2,A historical wonder,Goa Beaches,Goa,Beach,8.298754590990846,Nov-Mar,Aarav,aarav@example.com,"Beaches, Historical",Male,2,1
568,343,603,3,Incredible monument!,Jaipur City,Rajasthan,City,7.873481445510227,Oct-Mar,Ritvik,ritvik@example.com,"City, Historical",Male,2,2
569,441,280,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.865953290683349,Nov-Feb,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,1
570,502,945,5,A historical wonder,Goa Beaches,Goa,Beach,9.314545773276503,Nov-Mar,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
571,640,579,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714714967838,Apr-Jun,Aarav,aarav@example.com,"City, Historical",Male,2,1
572,914,408,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.285417260653366,Sep-Mar,Ishaan,ishaan@example.com,"City, Historical",Male,2,0
573,810,493,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.161053310539785,Apr-Jun,Aditya,aditya@example.com,"Beaches, Historical",Male,2,0
574,653,825,1,Incredible monument!,Jaipur City,Rajasthan,City,9.496920384788352,Oct-Mar,Riya,riya@example.com,"City, Historical",Female,2,1
575,484,325,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.361380335928295,Sep-Mar,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,2
576,134,35,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.743269418238725,Sep-Mar,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
577,603,183,1,Incredible monument!,Jaipur City,Rajasthan,City,8.51701771288866,Oct-Mar,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
578,998,287,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.308435430056575,Oct-Mar,Isha,isha@example.com,"Nature, Adventure",Female,1,2
579,361,387,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.134764369094412,Nov-Feb,Arjun,arjun@example.com,"City, Historical",Male,1,0
580,384,320,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
581,132,245,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.188672007745929,Nov-Mar,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
582,622,347,3,A historical wonder,Goa Beaches,Goa,Beach,8.642272298087951,Nov-Mar,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1,0
583,340,255,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.051578730223218,Apr-Jun,Diya,diya@example.com,"City, Historical",Female,2,1
584,902,295,2,Loved the beaches!,Goa Beaches,Goa,Beach,9.115849499250787,Nov-Mar,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,0
585,734,929,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.248600725902943,Sep-Mar,Aarav,aarav@example.com,"Nature, Adventure",Male,1,1
586,479,882,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.432522163463709,Sep-Mar,Vivaan,vivaan@example.com,"City, Historical",Male,1,1
587,682,26,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.57790096253945,Nov-Mar,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,0
588,14,890,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.551426230833268,Sep-Mar,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1,0
589,347,652,1,Incredible monument!,Goa Beaches,Goa,Beach,7.920959927553192,Nov-Mar,Tanvi,tanvi@example.com,"Beaches, Historical",Female,2,0
590,431,194,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.45973062297419,Nov-Feb,Aanya,aanya@example.com,"Nature, Adventure",Female,2,1
591,476,796,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.59393285581819,Nov-Feb,Aanya,aanya@example.com,"Beaches, Historical",Female,1,0
592,326,647,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.206421939119537,Nov-Feb,Riya,riya@example.com,"Nature, Adventure",Female,2,1
593,696,819,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.627961321716496,Nov-Feb,Meera,meera@example.com,"City, Historical",Female,1,1
594,699,462,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.6569626144692755,Sep-Mar,Aditya,aditya@example.com,"City, Historical",Male,1,1
595,278,623,3,Incredible monument!,Jaipur City,Rajasthan,City,9.120385789350228,Oct-Mar,Isha,isha@example.com,"Nature, Adventure",Female,1,0
596,688,814,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.056619012437265,Oct-Mar,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
597,456,202,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.509850241166378,Nov-Feb,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,1
598,974,15,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.686987873824284,Sep-Mar,Karan,karan@example.com,"City, Historical",Male,1,2
599,154,752,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.48479754719289,Sep-Mar,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
600,118,458,4,A historical wonder,Jaipur City,Rajasthan,City,7.69898565359074,Oct-Mar,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892208446,Apr-Jun,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
602,820,577,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.772244496732984,Apr-Jun,Aanya,aanya@example.com,"Beaches, Historical",Female,2,1
603,51,494,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.329362264700663,Nov-Feb,Aanya,aanya@example.com,"Nature, Adventure",Female,1,2
604,420,233,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.333012518480867,Apr-Jun,Aarav,aarav@example.com,"Nature, Adventure",Male,1,1
605,797,805,5,Loved the beaches!,Goa Beaches,Goa,Beach,9.120638441373126,Nov-Mar,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
606,848,495,1,A historical wonder,Jaipur City,Rajasthan,City,9.02991974288286,Oct-Mar,Aanya,aanya@example.com,"City, Historical",Female,2,0
607,999,221,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.961740523595862,Sep-Mar,Aditya,aditya@example.com,"Nature, Adventure",Male,1,2
608,395,847,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.879069809066051,Apr-Jun,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
609,676,205,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.263552559071387,Nov-Feb,Riya,riya@example.com,"Beaches, Historical",Female,1,2
610,106,327,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.494823560399388,Nov-Feb,Pooja,pooja@example.com,"City, Historical",Female,1,1
611,757,821,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.644463430707246,Nov-Mar,Arjun,arjun@example.com,"Nature, Adventure",Male,1,2
612,492,36,5,A historical wonder,Goa Beaches,Goa,Beach,8.1282869592547,Nov-Mar,Arjun,arjun@example.com,"City, Historical",Male,2,2
613,276,244,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.591070676890291,Nov-Feb,Karan,karan@example.com,"Beaches, Historical",Male,2,0
614,109,877,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.024075275103758,Sep-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,2,2
615,315,854,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.746686189763855,Apr-Jun,Meera,meera@example.com,"Nature, Adventure",Female,2,2
616,779,485,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.861507015552508,Sep-Mar,Aanya,aanya@example.com,"Nature, Adventure",Female,1,0
617,652,798,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.956162812949001,Nov-Mar,Rohan,rohan@example.com,"City, Historical",Male,2,1
618,236,672,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.42477279242355,Nov-Feb,Riya,riya@example.com,"City, Historical",Female,2,0
619,273,165,2,Incredible monument!,Jaipur City,Rajasthan,City,9.324373462793442,Oct-Mar,Arjun,arjun@example.com,"City, Historical",Male,2,0
620,744,193,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.203211682328114,Sep-Mar,Meera,meera@example.com,"Beaches, Historical",Female,1,0
621,383,712,3,A historical wonder,Jaipur City,Rajasthan,City,8.70695511642636,Oct-Mar,Diya,diya@example.com,"Beaches, Historical",Female,2,0
622,96,130,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.984287702263758,Nov-Feb,Arjun,arjun@example.com,"Beaches, Historical",Male,2,2
623,530,24,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.135320166568894,Apr-Jun,Karan,karan@example.com,"City, Historical",Male,1,2
624,829,954,2,A historical wonder,Kerala Backwaters,Kerala,Nature,9.073371866855572,Sep-Mar,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
625,891,863,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.223991095114595,Nov-Feb,Aarav,aarav@example.com,"Nature, Adventure",Male,1,2
626,55,939,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.560629646730556,Apr-Jun,Anika,anika@example.com,"City, Historical",Female,2,0
627,867,4,1,A historical wonder,Goa Beaches,Goa,Beach,7.544784240485142,Nov-Mar,Anika,anika@example.com,"Beaches, Historical",Female,1,0
628,11,468,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.17770928252728,Nov-Feb,Aditya,aditya@example.com,"City, Historical",Male,1,0
629,565,494,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.47880343825541,Apr-Jun,Aanya,aanya@example.com,"Nature, Adventure",Female,1,2
630,731,993,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.20644321253904,Nov-Feb,Ritvik,ritvik@example.com,"City, Historical",Male,1,2
631,415,857,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.650437608917823,Apr-Jun,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,2
632,371,706,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.32089647558579,Nov-Feb,Kavya,kavya@example.com,"Beaches, Historical",Female,2,0
633,516,365,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.890656667652207,Nov-Feb,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,1
634,293,672,3,Incredible monument!,Jaipur City,Rajasthan,City,7.534360802624437,Oct-Mar,Riya,riya@example.com,"City, Historical",Female,2,0
635,492,780,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.1282869592547,Nov-Mar,Meera,meera@example.com,"City, Historical",Female,2,0
636,785,517,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.366933345133754,Apr-Jun,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1,0
637,527,508,2,Incredible monument!,Goa Beaches,Goa,Beach,9.240920636796004,Nov-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
638,873,121,2,Loved the beaches!,Jaipur City,Rajasthan,City,9.231967797202106,Oct-Mar,Isha,isha@example.com,"Beaches, Historical",Female,2,2
639,738,807,4,A historical wonder,Jaipur City,Rajasthan,City,8.053822692109417,Oct-Mar,Kavya,kavya@example.com,"City, Historical",Female,2,1
640,556,445,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.703776810764232,Nov-Feb,Riya,riya@example.com,"Beaches, Historical",Female,2,1
641,269,209,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.588087849193326,Sep-Mar,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,1
642,983,531,3,A historical wonder,Jaipur City,Rajasthan,City,9.08021631984698,Oct-Mar,Aanya,aanya@example.com,"City, Historical",Female,1,1
643,367,284,5,Incredible monument!,Goa Beaches,Goa,Beach,8.445148546462805,Nov-Mar,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1,2
644,123,551,1,Loved the beaches!,Jaipur City,Rajasthan,City,9.31595003961975,Oct-Mar,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
645,124,102,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.921320004258767,Sep-Mar,Tanvi,tanvi@example.com,"City, Historical",Female,1,2
646,259,668,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.382675748307422,Sep-Mar,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,0
647,334,653,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.710665370439624,Sep-Mar,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
648,511,292,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.219575248565713,Nov-Feb,Rohan,rohan@example.com,"Beaches, Historical",Male,2,2
649,52,816,4,Incredible monument!,Goa Beaches,Goa,Beach,8.298754590990846,Nov-Mar,Hitesh,hitesh@example.com,"City, Historical",Male,1,2
650,547,828,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.645510418904573,Nov-Mar,Pooja,pooja@example.com,"City, Historical",Female,2,2
651,372,828,1,A historical wonder,Goa Beaches,Goa,Beach,7.824610910350504,Nov-Mar,Pooja,pooja@example.com,"City, Historical",Female,2,2
652,424,429,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.016517304482331,Sep-Mar,Anika,anika@example.com,"City, Historical",Female,1,0
653,752,608,1,Loved the beaches!,Goa Beaches,Goa,Beach,8.539108136038704,Nov-Mar,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,0
654,937,451,2,A historical wonder,Goa Beaches,Goa,Beach,8.257655225773263,Nov-Mar,Rohan,rohan@example.com,"Beaches, Historical",Male,1,1
655,322,217,5,Incredible monument!,Goa Beaches,Goa,Beach,7.875971584786738,Nov-Mar,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,1
656,629,639,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.674024425319291,Sep-Mar,Ishaan,ishaan@example.com,"City, Historical",Male,1,2
657,703,331,5,A historical wonder,Jaipur City,Rajasthan,City,8.56369804176352,Oct-Mar,Rohan,rohan@example.com,"Beaches, Historical",Male,1,2
658,160,452,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.0366846404497,Apr-Jun,Karan,karan@example.com,"Nature, Adventure",Male,2,1
659,170,297,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.848982805962368,Apr-Jun,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
660,408,92,3,A historical wonder,Jaipur City,Rajasthan,City,7.789753610332566,Oct-Mar,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,0
661,196,981,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.393643741715653,Nov-Feb,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
662,174,377,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.360692114959477,Sep-Mar,Isha,isha@example.com,"Nature, Adventure",Female,2,0
663,614,574,5,A historical wonder,Kerala Backwaters,Kerala,Nature,9.003574785226348,Sep-Mar,Aarav,aarav@example.com,"Beaches, Historical",Male,1,2
664,47,220,4,Incredible monument!,Goa Beaches,Goa,Beach,7.726020724706562,Nov-Mar,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
665,364,165,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.029543990563425,Sep-Mar,Arjun,arjun@example.com,"City, Historical",Male,2,0
666,1,479,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.691906258695031,Nov-Feb,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,0
667,978,961,5,Incredible monument!,Jaipur City,Rajasthan,City,8.519173371272599,Oct-Mar,Isha,isha@example.com,"Beaches, Historical",Female,1,2
668,681,426,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.748130652752925,Nov-Feb,Anika,anika@example.com,"City, Historical",Female,1,1
669,711,174,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.636551596129936,Nov-Feb,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
670,174,841,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.360692114959477,Sep-Mar,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,1
671,785,840,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.366933345133754,Apr-Jun,Diya,diya@example.com,"City, Historical",Female,1,0
672,333,39,5,A historical wonder,Jaipur City,Rajasthan,City,7.632343966795443,Oct-Mar,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
673,441,984,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.865953290683349,Nov-Feb,Dhruv,dhruv@example.com,"City, Historical",Male,2,1
674,293,84,2,Loved the beaches!,Jaipur City,Rajasthan,City,7.534360802624437,Oct-Mar,Meera,meera@example.com,"City, Historical",Female,2,0
675,302,134,2,A historical wonder,Goa Beaches,Goa,Beach,7.64928107708147,Nov-Mar,Anika,anika@example.com,"Nature, Adventure",Female,1,0
676,14,953,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.551426230833268,Sep-Mar,Riya,riya@example.com,"Nature, Adventure",Female,1,1
677,109,677,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.024075275103758,Sep-Mar,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2,0
678,217,258,1,A historical wonder,Goa Beaches,Goa,Beach,9.14476464169103,Nov-Mar,Hitesh,hitesh@example.com,"City, Historical",Male,2,1
679,54,755,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.116931496368345,Sep-Mar,Arjun,arjun@example.com,"Nature, Adventure",Male,2,2
680,645,936,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.16102966115886,Apr-Jun,Aditya,aditya@example.com,"City, Historical",Male,1,0
681,693,580,3,A historical wonder,Jaipur City,Rajasthan,City,8.397475308756675,Oct-Mar,Riya,riya@example.com,"Beaches, Historical",Female,1,0
682,392,179,1,Incredible monument!,Goa Beaches,Goa,Beach,8.65903274744209,Nov-Mar,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1,2
683,198,100,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.25589320047637,Oct-Mar,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,1
684,806,494,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.576757876815993,Nov-Feb,Aanya,aanya@example.com,"Nature, Adventure",Female,1,2
685,609,846,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.29568641738167,Sep-Mar,Vivaan,vivaan@example.com,"City, Historical",Male,1,2
686,290,678,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.934186545996741,Apr-Jun,Meera,meera@example.com,"City, Historical",Female,2,2
